249,0.003981
132,0.001931
48,0.001411
63,0.001272
288,0.003525
158,0.003201
258,0.004201
10,4.9E-4
212,0.002941
177,0.002615
52,0.001159
222,0.003934
24,6.84E-4
107,0.00204
123,0.00241
78,0.001598
64,0.001525
42,0.001079
122,0.00189
154,0.002765
237,0.002539
97,0.001827
319,0.003982
170,0.002829
94,0.001427
170,0.002908
56,0.002356
167,0.003488
118,0.002359
41,9.84E-4
205,0.003801
23,8.04E-4
21,5.11E-4
192,0.003984
6,3.44E-4
191,0.002944
31,8.61E-4
49,0.001817
131,0.002214
37,0.001275
112,0.002702
43,8.71E-4
124,0.001916
184,0.003632
14,4.7E-4
118,0.002393
11,5.36E-4
69,0.001215
67,0.007681
200,0.003889
251,0.004361
114,0.002429
196,0.003863
21,8.86E-4
26,0.001041
43,0.001192
41,0.001075
90,0.001729
61,0.001168
345,0.004646
112,0.001918
266,0.004276
190,0.003384
59,0.001533
66,0.001624
256,0.003828
8,3.29E-4
52,0.001154
85,0.002116
58,0.001634
19,6.77E-4
192,0.003424
91,0.002383
117,0.002042
222,0.004147
123,0.002955
299,0.004389
13,6.45E-4
235,0.004457
200,0.00341
64,0.001535
126,0.002759
34,0.001115
210,0.004072
74,0.001537
51,0.001405
51,0.00105
61,0.001285
33,8.51E-4
0,1.66E-4
17,6.31E-4
15,5.12E-4
124,0.002454
232,0.003907
122,0.002213
159,0.002666
188,0.002698
140,0.002975
81,0.001803
0,1.19E-4
149,0.003253
36,9.17E-4
69,0.001617
6,3.89E-4
5,3.58E-4
86,0.001622
142,0.003334
10,4.99E-4
13,4.49E-4
222,0.004295
254,0.004405
187,0.004225
106,0.002054
198,0.003556
12,4.62E-4
5,3.48E-4
123,0.0027
88,0.002327
45,0.001154
149,0.003051
249,0.003792
18,4.17E-4
233,0.003856
228,0.00358
21,5.08E-4
28,7.4E-4
2,1.04E-4
245,0.004483
2,1.54E-4
49,0.001058
61,0.001141
149,0.002884
40,0.001086
227,0.004302
121,0.002607
20,5.87E-4
256,0.004233
123,0.002202
60,0.001341
128,0.002724
13,4.99E-4
62,0.001678
146,0.002981
141,0.003261
101,0.002499
181,0.002808
5,3.39E-4
38,6.67E-4
230,0.004303
244,0.003779
80,0.001937
192,0.003462
163,0.002662
19,6.03E-4
2,1.34E-4
43,0.001159
201,0.003024
157,0.003187
228,0.003343
19,6.33E-4
114,0.002126
62,0.001826
8,2.79E-4
207,0.003777
52,9.88E-4
19,7.98E-4
36,6.96E-4
191,0.003665
1,1.11E-4
279,0.003421
60,0.001641
96,0.002312
96,0.002382
89,0.001432
194,0.004164
133,0.002703
47,0.00122
70,0.001822
1,1.11E-4
90,0.001659
87,0.002198
221,0.004042
146,0.002584
178,0.003828
27,7.41E-4
25,5.81E-4
189,0.003133
149,0.002431
181,0.00374
10,4.19E-4
154,0.00316
53,0.001357
256,0.004334
172,0.002774
63,0.001934
96,0.002286
168,0.002965
127,0.002324
7,3.11E-4
2,1.55E-4
163,0.002583
158,0.003456
88,0.002089
94,0.002523
78,0.002082
150,0.002818
206,0.003999
221,0.004395
109,0.002311
17,5.84E-4
166,0.003771
249,0.004655
244,0.004132
90,0.001494
287,0.003861
59,0.001245
63,0.001426
178,0.00355
14,4.27E-4
135,0.002989
300,0.004322
94,0.001934
137,0.002091
86,0.001972
0,1.07E-4
265,0.004546
4,3.26E-4
323,0.00406
153,0.003086
54,0.001498
256,0.004056
69,0.001263
47,9.31E-4
45,0.001009
64,0.001442
180,0.003913
3,3.27E-4
54,0.001248
157,0.003491
34,0.001123
56,0.001513
2,2.21E-4
9,3.75E-4
204,0.002768
1,1.99E-4
95,0.002188
107,0.001974
24,7.28E-4
224,0.003905
294,0.004137
158,0.003133
57,0.001498
272,0.003683
5,2.23E-4
131,0.00218
129,0.002649
8,2.25E-4
78,0.00171
17,5.98E-4
314,0.004036
25,6.23E-4
196,0.00328
42,0.001141
210,0.004083
16,5.82E-4
46,0.001688
218,0.003564
178,0.003819
55,0.001171
239,0.003482
63,0.001474
130,0.002185
142,0.002901
72,0.001215
30,8.09E-4
206,0.003701
156,0.002839
229,0.00403
2,2.09E-4
169,0.003215
229,0.003801
228,0.00339
30,0.001216
99,0.00195
42,0.00127
189,0.003286
258,0.004668
16,6.56E-4
6,2.51E-4
8,4.17E-4
42,9.79E-4
271,0.004351
189,0.003677
151,0.002878
13,4.67E-4
45,0.001397
58,0.001381
190,0.003576
89,0.001814
82,0.001908
37,9.75E-4
220,0.003729
8,4.64E-4
59,0.005375
140,0.002806
52,0.001202
210,0.003747
149,0.002661
198,0.00344
14,7.65E-4
189,0.003373
146,0.003236
42,8.16E-4
5,2.25E-4
0,4.4E-5
239,0.004454
175,0.003962
144,0.002748
80,0.00181
107,0.002165
1,8.9E-5
19,6.33E-4
251,0.003732
150,0.003122
267,0.004419
23,5.96E-4
71,0.001516
77,0.001878
153,0.003259
130,0.002183
134,0.001861
24,6.04E-4
134,0.003286
0,6.2E-5
123,0.002459
9,4.26E-4
2,9.2E-5
155,0.002742
176,0.004244
251,0.003886
241,0.004288
33,0.001026
9,2.95E-4
16,4.3E-4
267,0.00451
208,0.004439
206,0.004166
24,8.2E-4
245,0.003863
204,0.004431
215,0.004318
253,0.004152
15,5.4E-4
154,0.002825
17,5.72E-4
32,8.65E-4
111,0.002332
24,6.2E-4
215,0.004114
8,3.5E-4
1,7.1E-5
118,0.002033
61,0.001506
39,8.79E-4
223,0.004053
121,0.002474
64,0.001635
67,0.001437
38,9.64E-4
30,7.53E-4
3,1.57E-4
11,4.05E-4
131,0.002453
82,0.001803
235,0.00374
145,0.002254
86,0.002245
14,7.1E-4
19,6.26E-4
101,0.001905
61,0.001332
366,0.004528
18,5.23E-4
160,0.002979
248,0.003908
119,0.002292
21,6.61E-4
190,0.003193
37,6.62E-4
23,6.15E-4
234,0.003826
9,3.82E-4
42,0.001342
105,0.002103
58,0.001166
329,0.004136
186,0.003148
122,0.002671
60,0.001422
198,0.003592
49,8.35E-4
177,0.003243
115,0.002418
10,4.21E-4
231,0.003965
93,0.002198
218,0.003439
169,0.003719
66,0.001275
49,0.001373
269,0.00426
1,7.9E-5
253,0.003506
202,0.003738
234,0.003107
95,0.001985
7,3.98E-4
231,0.003808
193,0.003057
51,0.001151
83,0.001918
108,0.002114
106,0.001489
154,0.002636
126,0.002063
91,0.001426
220,0.004309
22,5.91E-4
63,9.72E-4
8,2.96E-4
210,0.003107
223,0.004017
121,0.002813
121,0.002599
230,0.003881
18,4.14E-4
170,0.003182
109,0.002081
291,0.004318
257,0.003932
78,0.001329
20,4.57E-4
163,0.003069
50,0.001236
41,8.72E-4
171,0.002202
83,0.001729
19,4.56E-4
65,0.001565
28,6.79E-4
50,0.001262
192,0.004463
9,3.11E-4
156,0.003023
146,0.00295
258,0.003866
58,0.001019
96,0.002274
87,0.001584
166,0.003585
133,0.002548
154,0.002701
213,0.002967
140,0.003026
224,0.003592
213,0.003184
1,8.8E-5
187,0.003836
92,0.002047
61,0.001241
133,0.00282
17,5.96E-4
10,2.82E-4
30,8.79E-4
183,0.002926
50,0.001117
76,0.001509
93,0.001699
227,0.00411
97,0.002443
18,5.25E-4
71,0.001922
207,0.00389
20,8.98E-4
50,0.001181
140,0.003265
37,9.38E-4
252,0.003793
90,0.00214
145,0.003428
138,0.003004
46,0.001266
14,5.59E-4
207,0.003816
21,6.36E-4
14,4.5E-4
116,0.001724
3,2.26E-4
68,0.001605
203,0.003611
139,0.002811
154,0.00206
6,3.32E-4
265,0.003834
176,0.003525
131,0.002633
343,0.004346
9,3.17E-4
153,0.002377
105,0.001548
231,0.003599
3,1.8E-4
93,0.001684
171,0.002889
165,0.00294
65,0.001698
188,0.003687
48,0.001161
190,0.003616
38,9.5E-4
19,6.68E-4
88,0.00153
269,0.004399
9,3.03E-4
431,0.004297
45,0.001126
167,0.003302
208,0.003709
296,0.004457
258,0.003976
34,9.11E-4
55,0.001424
249,0.004032
104,0.001901
246,0.003744
176,0.002778
60,0.001205
23,6.51E-4
162,0.003246
147,0.00269
128,0.00246
290,0.003482
182,0.003661
141,0.002384
3,2.46E-4
274,0.00393
138,0.002207
182,0.003105
86,0.001602
130,0.002465
113,0.002191
164,0.002886
4,2.13E-4
29,8.44E-4
15,4.0E-4
217,0.004351
161,0.003215
80,0.001789
155,0.002959
92,0.001413
225,0.00429
61,0.001332
189,0.00331
50,0.001169
1,7.4E-5
18,6.18E-4
27,6.43E-4
22,6.29E-4
66,0.001202
138,0.002368
78,0.001808
8,3.14E-4
83,0.001763
183,0.00253
148,0.002773
65,0.001386
165,0.003031
180,0.002921
194,0.003204
90,0.001418
297,0.004292
9,3.24E-4
27,8.45E-4
184,0.002442
73,0.001552
0,5.7E-5
209,0.003588
221,0.004243
95,0.002035
82,0.00141
74,0.00192
5,3.3E-4
137,0.002532
44,0.001061
61,0.00147
1,1.39E-4
56,0.001206
24,6.9E-4
15,6.44E-4
104,0.002098
178,0.003082
91,0.00164
6,2.54E-4
51,0.001165
198,0.003253
43,0.001431
192,0.003165
204,0.002819
21,5.15E-4
35,9.28E-4
188,0.003392
214,0.003568
206,0.003451
165,0.003532
235,0.00422
245,0.004326
24,5.61E-4
138,0.00203
35,0.001139
3,1.64E-4
144,0.002092
130,0.002891
146,0.003185
119,0.002312
122,0.002353
184,0.003331
34,8.43E-4
216,0.003535
144,0.002536
105,0.002004
275,0.004143
197,0.002649
76,0.0013
284,0.004404
104,0.002275
38,8.5E-4
254,0.003683
105,0.002003
78,0.001724
5,2.19E-4
2,1.02E-4
132,0.002382
16,4.67E-4
125,0.002624
232,0.003921
181,0.002987
116,0.002274
125,0.002444
205,0.003665
199,0.003443
103,0.001986
144,0.002229
206,0.00376
56,0.001339
137,0.001948
231,0.004361
278,0.003647
120,0.001955
153,0.002658
203,0.00342
50,0.001396
122,0.00251
12,4.34E-4
3,1.6E-4
8,3.7E-4
76,0.001422
102,0.002101
51,0.001135
38,7.78E-4
60,0.001479
5,3.47E-4
178,0.002903
84,0.001989
185,0.003306
127,0.002346
179,0.003108
227,0.003746
142,0.003005
213,0.003214
6,2.24E-4
11,4.56E-4
222,0.003188
7,3.6E-4
107,0.001965
35,9.37E-4
185,0.003481
133,0.002578
115,0.002136
45,7.38E-4
175,0.003608
52,0.00129
174,0.00288
163,0.002737
109,0.002361
10,3.83E-4
120,0.0025
152,0.003274
134,0.002159
195,0.003229
54,0.001379
46,9.42E-4
