310,0.037693
235,0.033658
237,0.034583
225,0.031341
220,0.033353
263,0.040987
348,0.029116
267,0.014693
288,0.00741
218,0.007185
240,0.007431
259,0.006818
276,0.006473
250,0.007075
240,0.006406
263,0.011517
290,0.006467
233,0.006575
245,0.006508
222,0.00714
244,0.006615
313,0.006507
282,0.006264
256,0.006716
240,0.006213
358,0.006644
211,0.00738
377,0.006891
248,0.006363
283,0.006356
317,0.006516
245,0.006475
252,0.006298
230,0.006146
372,0.012339
258,0.006258
253,0.006446
192,0.007535
293,0.006436
212,0.006619
208,0.006636
257,0.006346
216,0.006425
391,0.006747
204,0.005925
249,0.006267
276,0.006317
316,0.006599
295,0.007363
262,0.006655
193,0.0057
287,0.006363
231,0.006246
340,0.006558
221,0.006263
216,0.00617
238,0.006363
258,0.006355
215,0.00598
213,0.006129
215,0.007
241,0.00637
267,0.006431
307,0.00654
319,0.00741
286,0.006817
298,0.006485
258,0.006253
196,0.006509
313,0.006492
244,0.009511
328,0.007062
227,0.006251
228,0.013758
252,0.00464
238,0.004915
258,0.004769
350,0.004779
265,0.004417
199,0.00426
225,0.00464
218,0.00445
249,0.004617
300,0.004613
248,0.0042
258,0.004427
279,0.004298
192,0.004237
282,0.004327
250,0.004452
237,0.004258
292,0.004279
293,0.004497
371,0.004912
184,0.004626
412,0.004548
260,0.00416
327,0.004268
253,0.004302
206,0.004249
335,0.004633
343,0.004254
222,0.004258
367,0.004293
205,0.004322
238,0.004204
308,0.004366
271,0.004724
235,0.004151
257,0.003869
305,0.004424
256,0.004291
282,0.00419
236,0.003978
211,0.004024
293,0.004691
346,0.004326
276,0.004289
220,0.004464
221,0.004278
241,0.004113
381,0.004701
229,0.004059
227,0.004823
221,0.004096
257,0.004223
321,0.004519
269,0.0044
271,0.004173
217,0.004262
260,0.004753
246,0.004322
266,0.004313
208,0.004082
165,0.004341
249,0.004459
236,0.004144
234,0.004375
194,0.004499
274,0.004101
289,0.004316
207,0.004237
219,0.004418
217,0.004217
254,0.004132
302,0.004489
231,0.004063
258,0.0044
275,0.004174
278,0.004034
196,0.004082
207,0.004358
245,0.004265
283,0.004135
262,0.004086
255,0.004149
275,0.004179
314,0.004382
283,0.004001
253,0.005815
301,0.005017
259,0.004531
231,0.004881
278,0.004607
264,0.00444
247,0.004768
308,0.004372
244,0.004867
209,0.004152
245,0.004192
385,0.004382
272,0.004332
255,0.004448
299,0.004472
274,0.004168
274,0.004524
307,0.004303
218,0.004318
260,0.004292
198,0.004214
255,0.004324
257,0.004181
270,0.004412
220,0.004056
233,0.004221
227,0.004048
268,0.004327
257,0.004238
213,0.004035
412,0.00448
275,0.004354
237,0.00413
232,0.004286
276,0.003995
265,0.00429
229,0.004131
356,0.004203
387,0.004987
223,0.004126
332,0.004263
227,0.003894
220,0.00396
231,0.006097
281,0.004977
240,0.004772
213,0.004762
201,0.004486
323,0.004521
246,0.004495
308,0.00451
282,0.004311
196,0.004246
285,0.004941
294,0.004113
184,0.004579
267,0.004008
298,0.004238
231,0.003951
268,0.004383
367,0.004355
259,0.004115
185,0.004214
268,0.004231
179,0.004396
285,0.004269
290,0.004195
283,0.003973
216,0.003865
301,0.004094
217,0.004124
257,0.004066
275,0.00417
223,0.003841
254,0.003896
222,0.003982
288,0.004079
298,0.003976
199,0.003978
247,0.003893
228,0.004112
206,0.004184
269,0.004273
192,0.004572
241,0.004566
254,0.004418
305,0.004056
269,0.004232
206,0.003852
277,0.004305
290,0.004065
212,0.004538
240,0.003951
245,0.00398
226,0.00417
235,0.004073
234,0.004315
271,0.004323
261,0.004952
242,0.004045
259,0.004131
279,0.004391
250,0.004157
204,0.004337
283,0.004285
333,0.004147
223,0.004489
267,0.004236
219,0.003894
313,0.004239
238,0.003725
277,0.004173
288,0.004216
309,0.004323
240,0.004288
237,0.004279
314,0.004168
215,0.003865
221,0.003892
196,0.004112
287,0.004074
260,0.00492
257,0.004106
263,0.004189
236,0.00402
219,0.00403
292,0.003988
327,0.00416
208,0.003847
239,0.003911
243,0.003849
281,0.0041
224,0.003861
229,0.004142
240,0.003994
226,0.004013
240,0.003865
196,0.004033
225,0.004142
193,0.003899
233,0.003955
371,0.00423
306,0.004093
263,0.003938
209,0.004021
189,0.003758
245,0.004041
234,0.00403
233,0.004045
265,0.004089
360,0.004204
247,0.004203
275,0.004072
336,0.004105
237,0.004008
223,0.004001
234,0.004361
226,0.004203
249,0.004018
289,0.00405
257,0.004113
230,0.004121
244,0.003975
273,0.004196
281,0.004023
226,0.003973
218,0.004309
198,0.003845
191,0.003682
240,0.004123
229,0.004117
243,0.003978
216,0.004093
250,0.003777
221,0.00472
231,0.004087
289,0.004325
234,0.004004
294,0.003961
270,0.004015
227,0.003802
287,0.004623
287,0.004251
306,0.004025
246,0.004274
325,0.004137
298,0.004083
246,0.003955
235,0.003878
235,0.004661
344,0.00407
282,0.00413
289,0.003899
191,0.003771
235,0.004021
263,0.004014
236,0.004274
219,0.004103
249,0.0042
310,0.004081
295,0.003917
283,0.004186
269,0.003941
239,0.003971
269,0.004295
282,0.0039
313,0.003868
287,0.007931
237,0.004125
249,0.003907
254,0.004139
255,0.004564
196,0.003939
205,0.003797
204,0.00388
285,0.004051
257,0.00403
278,0.003948
308,0.003971
286,0.004033
250,0.004055
283,0.004046
306,0.004178
280,0.003969
293,0.004222
239,0.003928
332,0.004317
257,0.003966
328,0.00416
203,0.004024
258,0.004017
363,0.004055
264,0.003978
286,0.004187
234,0.004187
302,0.003956
211,0.003964
253,0.004062
244,0.004229
224,0.025213
256,0.007125
233,0.004339
253,0.004532
277,0.004539
263,0.004732
221,0.00452
263,0.004255
247,0.004468
186,0.004147
299,0.004278
227,0.004198
364,0.00442
221,0.004084
243,0.004079
225,0.004318
200,0.004137
216,0.004311
248,0.004076
246,0.003788
330,0.004304
309,0.004595
284,0.004404
286,0.004147
296,0.004176
266,0.004374
274,0.004246
260,0.004218
341,0.004107
201,0.004147
415,0.004633
251,0.00418
271,0.004326
292,0.004381
309,0.004204
317,0.00403
373,0.004456
309,0.004238
240,0.004106
383,0.004561
222,0.004379
284,0.003983
224,0.004675
281,0.004258
237,0.004066
254,0.004188
294,0.004515
259,0.003992
399,0.004746
246,0.004551
206,0.004094
202,0.004134
336,0.004217
210,0.00399
229,0.003934
232,0.003987
314,0.004257
226,0.004084
234,0.003976
204,0.003933
268,0.004476
239,0.003989
377,0.004294
207,0.004167
306,0.004251
227,0.004463
176,0.004266
234,0.004232
266,0.004449
202,0.007985
266,0.004157
264,0.00428
248,0.00429
266,0.003953
274,0.004152
236,0.004194
229,0.004295
272,0.003916
256,0.004269
243,0.004225
229,0.004207
261,0.004115
318,0.004077
194,0.00389
250,0.003925
231,0.004191
208,0.003983
286,0.004283
279,0.004078
268,0.004216
247,0.003969
221,0.004145
249,0.00433
302,0.004107
199,0.004019
